"mean","var","median","0.05th","0.25th","0.75th","0.95th"
1.11753119375989,9.1379830374592e-09,1.11753568417115,1.11733406517313,1.11748407598533,1.11759225501849,1.11766518247685
0.374514867238583,0.0943081143015803,0.2713226918797,0.0539445259715665,0.136498162911938,0.522184049566659,1.01257008649682
1.05218432907914,2.75437649064067e-08,1.05216998685918,1.05194108414275,1.05208956426008,1.05223915886816,1.05245221408185
0.611224604806404,0.0992701666164317,0.555025405772693,0.245238883999918,0.328026238688987,0.841962514831747,1.17828021598244
0.874890173883988,9.62933224148845e-09,0.874854630098188,0.874763135286681,0.874816334684941,0.874979296834087,0.875034370856718
1.01579580314351,0.032068829526849,1.02909014462093,0.75032364917571,0.94918026842119,1.0738210446848,1.27254146901915
2.57229667038702,7.86270503928108e-08,2.57229546734727,2.57192137323375,2.57206213187034,2.57248257457579,2.57275185840392
0.289702687738523,0.0739242252182707,0.166621968295619,0.0454820810499639,0.104402319445832,0.434757622447861,0.922124033596487
0.374600843725317,7.15072663792029e-09,0.374613096783539,0.374487369288417,0.37452384697449,0.374679322022496,0.374709503840722
0.331716311716931,0.0462746398118954,0.280089878138669,0.0616797521649128,0.178712426300376,0.400443635037993,0.719292952583921
0.679699134094881,3.85511795044115e-08,0.679755263524372,0.679369945968219,0.679519357852509,0.67987617972413,0.679912606727808
0.217904524425422,0.0437650663950932,0.154161340973464,0.0155355215421344,0.0750301692934314,0.260534562715878,0.651088054697613
0.0969425496532385,1.5458747268841e-08,0.0969566630745929,0.0967567677236604,0.0968360273971726,0.0970482610786419,0.0971245930311522
0.492593303585744,0.0904818205062702,0.456615070629983,0.104450556486302,0.19236572810306,0.710919125458448,0.933036268337657
2.2951722704408,1.71249010601379e-07,2.29516834818858,2.29447296353432,2.29490229079821,2.29553611219241,2.29582254779855
0.305457056410355,0.0656350488839061,0.211078924096886,0.0942796806829636,0.138071848494386,0.39554518674048,0.845714719935874
1.42635139632626,5.16552255560471e-08,1.42629275307031,1.42607062179201,1.42616756577024,1.42653839460389,1.42674452884089
0.573210471592448,0.0947270042569029,0.530656515785032,0.161657588693032,0.314185918723577,0.825898592244545,1.06110187536065
0.479408992516557,2.35889125541204e-09,0.479411448086403,0.479333384119601,0.479369561009344,0.479439456150902,0.479483795893196
0.370757970124573,0.0614246633076319,0.312158804380945,0.0905136647925062,0.184621016679251,0.521650209475529,0.906454717912408
1.18374702176971,4.80318719920292e-08,1.18365528439068,1.18349090120132,1.18355306685448,1.18391639738686,1.18414600136082
0.458182624734741,0.0758107191430343,0.406648823754669,0.116752248219979,0.240530515462173,0.60345682034985,1.02715841059189
1.09296376946043,2.21043901812565e-08,1.09299061821669,1.09273170073316,1.09285300587729,1.09309253810727,1.09318527825102
0.461723589101387,0.0652574426927216,0.41781065185719,0.157144900296672,0.298337207330621,0.61905298561244,0.824411432113358
0.429077403501265,3.83737565054641e-09,0.42905982918626,0.42899285364239,0.429026132559094,0.42913638187382,0.429174295315493
0.217950337396985,0.0300810622680135,0.161792351212204,0.0447209936636479,0.0861911815184089,0.282028492217904,0.544319757876352
2.42531439847702,4.83595960526401e-08,2.42530648716716,2.42502778811044,2.42512308059819,2.4255297811945,2.42563177661845
0.257587561728879,0.0534686664822715,0.162384351752229,0.0590697964687574,0.115254960502916,0.297384136169514,0.641847680590392
0.408243878877428,4.46366206093682e-09,0.408250206128565,0.408145580795784,0.408179362161226,0.408304745708425,0.408344939275383
0.435535633350116,0.10840259906195,0.310780102417388,0.0853652486002028,0.173027622550086,0.673544395351516,1.01561682706937
1.74993914703736,9.54891860820316e-08,1.74998015584695,1.74947779031321,1.74964403059928,1.75015477918538,1.75039878219982
0.273110807324938,0.0516702864044507,0.171980174749218,0.0636398773497096,0.109650164680161,0.371533812657293,0.834817900431976
1.43334088230478,1.29485720409516e-08,1.43333218388634,1.43318809024697,1.4332378597241,1.43342797655627,1.43352922391956
0.282747045313975,0.0513222925877075,0.190708493990669,0.0604006909863695,0.106124660831543,0.408436527559377,0.651592311093923
0.335921479989021,3.9755831419089e-09,0.335938726075805,0.335828805791761,0.335861462401724,0.335963613152017,0.336014939791676
0.295033374265847,0.0607233434155242,0.221267212211498,0.0582381311386999,0.0892096335312438,0.443638397056553,0.799008983324548
0.185193448110193,5.48713143345342e-09,0.185178026896297,0.185098243388828,0.185124740280474,0.185274403575129,0.185294757658903
0.349362369880587,0.0420025993792258,0.309413066203179,0.130337753399438,0.199489337819809,0.442985838172935,0.724874288297406
0.865099475941143,2.17528703639847e-08,0.865128328135581,0.864865606057709,0.864950841103256,0.865180499991674,0.86533122018269
0.742620031255333,0.0957344948181199,0.726722541077285,0.25254802260542,0.457843657895617,1.04055881152942,1.10988435206817
1.25073858688672,4.25935145526106e-08,1.25065699532615,1.25050692721436,1.25058491187488,1.25090699111091,1.25108752068589
0.403857740314063,0.0565163848509447,0.320763804668097,0.139077262993738,0.206802708864127,0.577315623428374,0.860296640757675
0.71214435931005,1.38176732530938e-08,0.712188291810041,0.711955572679262,0.712030009232646,0.712238325153577,0.712280458002897
0.552982077756763,0.0955118818535766,0.492620864692551,0.143223871215754,0.277240717868518,0.84329084166999,1.01616553327793
0.315273026945498,8.80937626458505e-09,0.315295921898658,0.315118337955107,0.315205587607529,0.315362193214302,0.315377569108949
0.421204503330658,0.0598272661798885,0.369891950889657,0.168476703544191,0.219607393259631,0.554642476811503,0.831334517984391
0.745051808875605,6.74209454946889e-09,0.74505978220103,0.744917578807045,0.744997503898128,0.74510481229494,0.745171951748491
0.375727549775724,0.0422086461947137,0.270012842409848,0.153398982163298,0.229550730912056,0.489088405569965,0.772696232260211
2.78664815533253,5.27968836358705e-08,2.78664408616633,2.78624518734596,2.78655427297669,2.78683997610031,2.78693146371631
0.472438375059542,0.0863121167255186,0.407966448634399,0.150805705292654,0.253255235566325,0.606990150219725,1.00499418812932
0.398200431703482,2.64591720915308e-09,0.398206911779308,0.398126027757973,0.398156651289912,0.398237852528558,0.398284689373502
0.598810173580018,0.138252223064685,0.53895511003681,0.162763424544719,0.358113885816226,0.804139129177702,1.45702158072054
0.051014539725933,5.76709335825675e-08,0.0510235348623302,0.0506564618805,0.0508109471832635,0.0512082070679667,0.0513701740102531
0.457789433450876,0.123226322569722,0.365697745787838,0.071759159302945,0.129318279299814,0.780252204746834,1.00684527774949
1.04902165918816,4.2374465055143e-08,1.04908475302953,1.04868660502244,1.04885960005928,1.04918156410055,1.04928228935607
0.275218891729505,0.0314746420939707,0.20439942777652,0.111713714190768,0.146990536137498,0.358150206192348,0.561335043123341
1.52547580489206,1.2488131491574e-08,1.52546611372981,1.52529309932969,1.52540499917236,1.52556703424693,1.52562187401024
