mean,var,median,0.05th,0.25th,0.75th,0.95th
0.085978059906114,0.000102852587328138,0.0871161521450342,0.0664785905975741,0.0806186793242225,0.0931174465789188,0.100031703048661
0.0738392867862635,6.49836998903736E-05,0.0743388591519361,0.0605451365942439,0.0686756190678956,0.0791808071372903,0.086488714986972
0.0751458911521895,6.00168704680952E-05,0.0755030519694662,0.0622196724217623,0.0696585654730063,0.0807431529128629,0.0868419884138336
0.0672948963946569,6.8608406108498E-05,0.0668571103236418,0.0530796583650518,0.0617296540519454,0.0729820202277973,0.0809577493095592
0.0718635671149937,7.29937463380604E-05,0.0719202426927056,0.0578180092618957,0.065608789885558,0.0777763363905379,0.0859701309579178
0.0786572800506776,7.90741675788297E-05,0.0791570571777429,0.0633446227348421,0.0727400997112766,0.0847017165382323,0.0929620685932122
0.0740602713451077,5.20504214990214E-05,0.0742849472407101,0.0623187532894714,0.0693159172482829,0.0791955216336186,0.0851001881698672
0.0680142017272617,6.01868035953823E-05,0.0674303166372656,0.0555362974158421,0.0630202394386465,0.0731086897914496,0.0820624056802618
0.0666361395957525,0.000117824820189966,0.0656593443429191,0.0499920188682743,0.0591563903733842,0.0734410498381164,0.0868921269974078
0.0723636160211668,7.38055408255928E-05,0.0728091036375364,0.0584646980836544,0.0669660449151495,0.0780529839449625,0.0865309360811322
0.0720464812773487,8.1585699554965E-05,0.0727079746998504,0.0564330987091572,0.0660047473090665,0.0778137146410751,0.0865357588143779
0.0684669319652675,0.000138775883717339,0.0668486979734213,0.0522952371404306,0.0596454301237472,0.0757747998357791,0.0896677198075145
0.0679907426898835,6.07511948400453E-05,0.0680095081023534,0.0555279079574076,0.0623812498771738,0.073252236992723,0.0808338149767702
0.0615781158388607,6.75950271063568E-05,0.0613971507164686,0.0479534587023999,0.056048939297772,0.0671553965596029,0.0752329215032933
0.0798879792169061,7.13438225292364E-05,0.0796884449071175,0.0666847328846526,0.0740450669392196,0.0855920917955606,0.0941717460817058
0.0640406591313925,5.91897920178225E-05,0.0642168825599144,0.0511436680509207,0.059206048503265,0.0691516788482461,0.0767344772335622
0.0677161580009535,7.87197914356959E-05,0.0674729025884144,0.0534618902811039,0.0617654580948152,0.0733419258916604,0.0825422912204242
0.0890763755246669,9.72355806028924E-05,0.0896496124297197,0.0723753300103484,0.0826928878199274,0.0958709096272125,0.10399767973341
0.072365054796474,6.4336788612185E-05,0.0729755531416779,0.0588963272742724,0.0669045975672066,0.0779342110629371,0.0857425218766166
0.0776017973065704,5.16131685047291E-05,0.0776515509262062,0.0656332854573273,0.0732655411927489,0.0824415549798086,0.0888375281852687
0.0680999238903096,8.82295039156691E-05,0.068244965557339,0.0527988549593536,0.0615768142568691,0.0748465427849333,0.0837286243568943
0.0727592484549827,5.94095968932663E-05,0.0727514808786998,0.0597978130330623,0.0680509352331411,0.0778513859486314,0.0853825247120803
0.0746055146943591,0.000108660004245871,0.074848829757706,0.056639000828451,0.0676706275430282,0.0815216505832306,0.0913084218539829
0.0823187988874366,0.000121503843687551,0.0833893631480727,0.0633288702569443,0.0746541569482904,0.0902660312808908,0.0987935534674174
0.0658093689694443,8.90632776839363E-05,0.0658067988410469,0.0509121222819345,0.0594885442304376,0.0720030718969821,0.081601744826997
0.0746202665836764,4.96862552485342E-05,0.0750780719168542,0.063043733778739,0.0700603248951939,0.0795360605246671,0.085298925205976
0.0718072420811027,6.52497313688748E-05,0.0720086488112366,0.0571906434602686,0.0668030799720951,0.0776004157507345,0.0838006350669872
0.0807576914046134,0.000112279933774931,0.0812505225095304,0.063302060905277,0.0735876079326574,0.087613184858171,0.0980848891150383
