mean,var,median,0.05th,0.25th,0.75th,0.95th
0.137427596220898,0.000104469308289854,0.137073990953613,0.121341072337108,0.130783747886964,0.144401713513653,0.154811179307245
0.131285651565194,9.61675480072849E-05,0.131847742267496,0.115523716625706,0.124507881165262,0.137823252606688,0.146858163586268
0.132873003383705,0.000123594870034228,0.133717807106997,0.113213862583238,0.12560260991458,0.140473927905234,0.151237546942172
0.139448601185928,0.000102271445079643,0.139831303302615,0.122361083129103,0.132568074287689,0.146542454538165,0.155832840844398
0.132161597339583,8.30181100199972E-05,0.132337610282833,0.117451694865875,0.12609964102509,0.13844810044729,0.145950872071268
0.138549482243037,0.000167062365820323,0.140427601619579,0.112742461465488,0.131404804773661,0.147769936457064,0.156256351278706
0.116706656823371,9.02643714632869E-05,0.117046033418666,0.100303719122165,0.11045756903828,0.123350311440047,0.131735012222001
0.13505146309708,0.000109420703990597,0.135410937418599,0.117108829106052,0.128216632624276,0.142579079151406,0.151568789279684
0.134930171327205,0.000150384495811413,0.134500389540743,0.11379509654729,0.127497054302874,0.143662148634692,0.154853334308394
0.129366551984898,0.000115319809309526,0.129863327977943,0.110324581193043,0.122897144790009,0.13655852552436,0.145530728087965
0.126765113608364,0.000104333394916329,0.127060692707103,0.110469524199049,0.119227145779302,0.134014191007232,0.143836029151619
0.120926969984959,0.000131402178670363,0.120498833537229,0.102663790028273,0.113004326774807,0.129027746598317,0.140243869880937
0.145214469428405,0.000163678081398072,0.145645987892017,0.123519170982102,0.136587786833303,0.154729630519443,0.165524309466291
0.122983110222198,0.000137032416690113,0.123580545020016,0.104376259988602,0.114668044778196,0.131596139890664,0.141076851824444
0.132205241301777,0.000169848186155894,0.132391481067249,0.1100544461097,0.122874232092084,0.141217796206301,0.152179043443561
0.152801993288531,0.000127898180749424,0.152398790643106,0.134776722627232,0.145247032390162,0.160410762885616,0.171737331966473
0.132640317384743,0.000122960889274863,0.132758640074295,0.114671842994593,0.125400701590177,0.139348603254725,0.151498931471011
0.143437065702586,9.3719336796882E-05,0.143914191809587,0.126680036184297,0.138043736710162,0.150200348854627,0.158385930531688
0.121657091424999,0.000112324098059196,0.12146011579992,0.103223603842943,0.115302855873112,0.12901648713775,0.13832179338026
0.137971905638742,0.000116339788356238,0.137460857341037,0.119862697082725,0.13072780198219,0.146142895199734,0.155012593692755
0.136349906459343,0.000143691559731684,0.136319801124147,0.117747708284716,0.128264634630045,0.144219588029315,0.155036980034897
0.138779777605622,0.000141831457115028,0.138273773229072,0.119847466229175,0.13139205936995,0.147184242132648,0.158130261535365
0.120263187224719,0.000129303555589099,0.120671960376573,0.0999893282521665,0.112957560571069,0.128101599516628,0.137020619516753
0.130641119137628,0.000111029783639707,0.13110982406777,0.113200485421431,0.1241553548446,0.137319931976594,0.147763930944815
0.130480593226343,0.000122129193015419,0.130936517832995,0.111020760779161,0.123497952399929,0.137914407871813,0.148150103763793
0.153509539816812,0.000182003304497185,0.153580083187752,0.130957536681029,0.143968739131682,0.162642223983826,0.174977719096752
